time 	curr	srvc	payld	bdw	NoC	InPort	target_router
83174	2	29	2	2	2	N	2
83186	0	29	2	2	2	L	514
83188	256	29	2	2	2	W	514
83189	0	17	2	2	2	L	258
83189	512	29	2	2	2	W	514
83191	513	29	2	2	2	N	514
83192	256	17	2	2	2	W	258
83192	514	29	2	2	2	N	514
83194	257	17	2	2	2	N	258
83195	258	17	2	2	2	N	258
83199	0	31	2	2	1	L	0
83202	2	9	3	3	1	L	0
83214	514	2	2	2	1	L	0
83216	258	2	2	2	1	E	0
83217	2	2	2	2	1	E	0
83221	0	29	2	2	2	L	258
83223	256	29	2	2	2	W	258
83176	0	2	2	51	1	S	0
83225	257	29	2	2	2	N	258
83226	258	29	2	2	2	N	258
83227	0	29	2	2	2	L	512
83204	1	9	3	25	1	S	0
83229	256	29	2	2	2	W	512
83230	512	29	2	2	2	W	512
83233	0	29	2	2	2	L	1
83228	0	9	3	9	1	S	0
83235	1	29	2	2	2	N	1
83236	0	29	2	2	2	L	256
83238	0	9	3	3	1	S	0
83239	0	29	2	2	2	L	513
83239	256	29	2	2	2	W	256
83240	1	2	2	2	1	S	0
83242	0	2	2	2	1	S	0
83242	0	16	2	2	2	L	514
83243	256	29	2	2	2	W	513
83244	512	29	2	2	2	W	513
83245	0	29	2	2	2	L	514
83246	513	29	2	2	2	N	513
83247	256	16	2	2	2	W	514
83248	0	29	2	2	2	L	257
83248	512	16	2	2	2	W	514
83250	513	16	2	2	2	N	514
83251	0	29	2	2	2	L	2
83251	256	29	2	2	2	W	514
83251	514	16	2	2	2	N	514
83252	512	29	2	2	2	W	514
83253	512	31	2	2	1	L	0
83254	513	29	2	2	2	N	514
83255	256	31	2	2	1	E	0
83255	256	29	2	2	2	W	257
83254	258	9	3	3	1	L	0
83255	514	29	2	2	2	N	514
83256	0	31	2	2	1	E	0
83257	0	29	2	2	2	L	514
83257	257	29	2	2	2	N	257
83256	2	9	3	3	1	E	0
83257	1	9	3	3	1	L	0
83258	1	9	3	3	1	S	0
83259	1	29	2	2	2	N	2
83259	0	9	3	3	1	S	0
83260	2	29	2	2	2	N	2
83261	256	9	3	3	1	L	0
83263	256	29	2	2	2	W	514
83263	0	9	3	3	1	S	0
83263	0	9	3	3	1	E	0
83264	512	29	2	2	2	W	514
83266	0	29	2	2	2	L	512
83266	513	29	2	2	2	N	514
83267	514	29	2	2	2	N	514
83268	256	29	2	2	2	W	512
83269	0	17	2	2	2	L	1
83269	512	29	2	2	2	W	512
83268	513	9	3	3	1	L	0
83270	257	9	3	3	1	E	0
83271	1	9	3	3	1	E	0
83272	1	17	2	2	2	N	1
83273	0	9	3	3	1	S	0
83274	514	2	2	2	1	L	0
83276	258	2	2	2	1	E	0
83277	2	2	2	2	1	E	0
83278	0	29	2	2	2	L	0
83279	1	2	2	2	1	S	0
83280	257	31	2	2	1	L	0
83282	1	31	2	2	1	E	0
83283	2	31	2	2	1	L	0
83283	514	2	2	2	1	L	0
83285	1	31	2	2	1	S	0
83285	258	2	2	2	1	E	0
83286	2	2	2	2	1	E	0
83291	512	9	3	3	1	L	0
83293	0	29	2	2	2	L	1
83293	256	9	3	3	1	E	0
83294	0	9	3	3	1	E	0
83295	1	29	2	2	2	N	1
83280	0	2	2	18	1	S	0
83299	0	17	2	2	2	L	256
83301	256	17	2	2	2	W	256
83323	1	9	3	3	1	L	0
83326	0	29	2	2	2	L	256
83328	256	29	2	2	2	W	256
83299	0	31	2	35	1	S	0
83332	0	29	2	2	2	L	258
83334	256	29	2	2	2	W	258
83336	257	29	2	2	2	N	258
83337	0	31	2	2	1	S	0
83337	258	29	2	2	2	N	258
83338	0	17	2	2	2	L	513
83300	1	2	2	40	1	S	0
83340	256	17	2	2	2	W	513
83341	512	17	2	2	2	W	513
83343	513	17	2	2	2	N	513
83355	256	9	3	3	1	L	0
83357	0	9	3	3	1	E	0
83360	258	31	2	2	1	L	0
83362	2	31	2	2	1	E	0
83368	0	29	2	2	2	L	513
83370	256	29	2	2	2	W	513
83371	512	29	2	2	2	W	513
83340	0	9	3	35	1	S	0
83373	513	29	2	2	2	N	513
83374	0	17	2	2	2	L	512
83376	256	17	2	2	2	W	512
83377	512	17	2	2	2	W	512
83401	513	9	3	3	1	L	0
83403	0	29	2	2	2	L	512
83403	257	9	3	3	1	E	0
83405	256	29	2	2	2	W	512
83404	1	9	3	3	1	E	0
83406	512	29	2	2	2	W	512
83409	0	29	2	2	2	L	514
83411	256	29	2	2	2	W	514
83412	0	2	2	2	1	S	0
83412	0	29	2	2	2	L	257
83412	512	29	2	2	2	W	514
83364	1	31	2	51	1	S	0
83414	513	29	2	2	2	N	514
83415	0	29	2	2	2	L	2
83415	256	29	2	2	2	W	257
83415	514	29	2	2	2	N	514
83415	0	9	3	3	1	S	0
83417	257	29	2	2	2	N	257
83418	0	29	2	2	2	L	256
83419	0	31	2	2	1	S	0
83419	1	29	2	2	2	N	2
83420	2	29	2	2	2	N	2
83421	0	29	2	2	2	L	1
83423	256	29	2	2	2	W	256
83427	0	17	2	2	2	L	513
83427	1	29	2	2	2	N	1
83430	0	29	2	2	2	L	513
83431	256	17	2	2	2	W	513
83432	512	17	2	2	2	W	513
83434	0	29	2	2	2	L	258
83434	513	17	2	2	2	N	513
83435	256	29	2	2	2	W	513
83434	512	9	3	3	1	L	0
83436	512	29	2	2	2	W	513
83436	256	9	3	3	1	E	0
83437	514	2	2	2	1	L	0
83437	0	9	3	3	1	E	0
83438	513	29	2	2	2	N	513
83439	256	29	2	2	2	W	258
83439	258	2	2	2	1	E	0
83439	257	9	3	3	1	L	0
83440	2	2	2	2	1	E	0
83441	257	29	2	2	2	N	258
83442	1	2	2	2	1	S	0
83441	1	9	3	3	1	E	0
83442	258	29	2	2	2	N	258
83442	2	9	3	3	1	L	0
83443	0	9	3	3	1	S	0
83446	256	31	2	2	1	L	0
83447	0	2	2	2	1	S	0
83447	0	29	2	2	2	L	512
83448	0	31	2	2	1	E	0
83449	256	29	2	2	2	W	512
83445	1	9	3	6	1	S	0
83450	512	29	2	2	2	W	512
83450	1	31	2	2	1	L	0
83450	0	9	3	3	1	S	0
83453	0	17	2	2	2	L	257
83455	256	17	2	2	2	W	257
83456	0	31	2	2	1	S	0
83457	257	17	2	2	2	N	257
83463	0	19	2	2	2	L	8192
83464	258	9	3	3	1	L	0
83466	513	31	2	2	1	L	0
83466	2	9	3	3	1	E	0
83468	257	31	2	2	1	E	0
83468	1	9	3	3	1	S	0
83469	1	31	2	2	1	E	0
83473	512	31	2	2	1	L	0
83466	0	20	10	10	2	L	8192
83475	256	31	2	2	1	E	0
83476	0	31	2	2	1	E	0
83480	0	29	2	2	2	L	257
83485	256	29	2	2	2	W	257
83487	257	29	2	2	2	N	257
83500	0	29	2	2	2	L	514
83502	256	29	2	2	2	W	514
83503	512	29	2	2	2	W	514
83504	0	29	2	2	2	L	514
83505	513	29	2	2	2	N	514
83485	0	9	3	23	1	S	0
83506	256	29	2	2	2	W	514
83506	514	29	2	2	2	N	514
83507	0	29	2	2	2	L	256
83507	512	29	2	2	2	W	514
83509	0	31	2	2	1	S	0
83509	513	29	2	2	2	N	514
83510	0	17	2	2	2	L	2
83510	256	29	2	2	2	W	256
83510	514	29	2	2	2	N	514
83514	1	17	2	2	2	N	2
83515	2	17	2	2	2	N	2
83515	257	9	3	3	1	L	0
83517	1	9	3	3	1	E	0
83529	514	2	2	2	1	L	0
83531	258	2	2	2	1	E	0
83532	2	2	2	2	1	E	0
83532	256	9	3	3	1	L	0
83534	1	2	2	2	1	S	0
83534	0	9	3	3	1	E	0
83538	0	29	2	2	2	L	2
83538	514	2	2	2	1	L	0
83540	1	29	2	2	2	N	2
83540	258	2	2	2	1	E	0
83541	2	2	2	2	1	E	0
83541	2	29	2	2	2	N	2
83544	0	29	2	2	2	L	512
83546	256	29	2	2	2	W	512
83547	0	29	2	2	2	L	1
83547	512	29	2	2	2	W	512
83543	0	9	3	7	1	S	0
83550	0	17	2	2	2	L	258
83550	1	29	2	2	2	N	1
83551	0	2	2	2	1	S	0
83543	1	2	2	11	1	S	0
83552	514	31	2	2	1	L	0
83554	256	17	2	2	2	W	258
83554	258	31	2	2	1	E	0
83555	2	31	2	2	1	E	0
83556	257	17	2	2	2	N	258
83557	258	17	2	2	2	N	258
83564	0	2	2	2	1	L	0
83569	512	9	3	3	1	L	0
83569	2	9	3	3	1	L	0
83571	256	9	3	3	1	E	0
83572	0	9	3	3	1	E	0
83572	1	9	3	3	1	L	0
83583	0	29	2	2	2	L	258
83585	256	29	2	2	2	W	258
83587	257	29	2	2	2	N	258
83588	258	29	2	2	2	N	258
83589	0	17	2	2	2	L	256
83591	256	17	2	2	2	W	256
83616	0	29	2	2	2	L	256
83616	258	9	3	3	1	L	0
83618	256	29	2	2	2	W	256
83622	0	29	2	2	2	L	513
83624	256	29	2	2	2	W	513
83588	0	2	2	39	1	S	0
83625	0	29	2	2	2	L	257
83625	512	29	2	2	2	W	513
83557	1	31	2	71	1	S	0
83627	513	29	2	2	2	N	513
83628	256	29	2	2	2	W	257
83618	2	9	3	12	1	E	0
83628	0	9	3	3	1	S	0
83629	0	17	2	2	2	L	512
83630	0	2	2	2	1	L	0
83630	257	29	2	2	2	N	257
83632	256	17	2	2	2	W	512
83633	512	17	2	2	2	W	512
83645	256	9	3	3	1	L	0
83647	0	9	3	3	1	E	0
83649	513	9	3	3	1	L	0
83651	257	9	3	3	1	E	0
83652	1	9	3	3	1	E	0
83653	257	31	2	2	1	L	0
83659	0	29	2	2	2	L	512
83661	256	29	2	2	2	W	512
83662	512	29	2	2	2	W	512
83664	0	31	2	2	1	S	0
83665	0	18	2	2	2	L	0
83629	1	9	3	39	1	S	0
83668	0	18	2	2	2	L	256
83671	0	17	2	2	2	L	513
83671	256	18	2	2	2	W	256
83675	256	17	2	2	2	W	513
83676	512	17	2	2	2	W	513
83678	513	17	2	2	2	N	513
83690	512	9	3	3	1	L	0
83692	256	9	3	3	1	E	0
83693	0	9	3	3	1	E	0
83696	0	29	2	2	2	L	0
83715	0	19	2	2	2	L	8192
83724	0	2	2	2	1	L	0
83718	0	20	10	10	2	L	8192
83752	0	29	2	2	2	L	514
83754	256	29	2	2	2	W	514
83755	512	29	2	2	2	W	514
83756	0	29	2	2	2	L	514
83757	513	29	2	2	2	N	514
83667	0	9	3	93	1	S	0
83758	256	29	2	2	2	W	514
83758	514	29	2	2	2	N	514
83759	0	17	2	2	2	L	1
83759	512	29	2	2	2	W	514
83669	1	31	2	92	1	E	0
83761	513	29	2	2	2	N	514
83762	1	17	2	2	2	N	1
83762	514	29	2	2	2	N	514
83776	514	2	2	2	1	L	0
83778	258	2	2	2	1	E	0
83781	514	2	2	2	1	L	0
83783	0	29	2	2	2	L	1
83785	1	29	2	2	2	N	1
83789	0	29	2	2	2	L	256
83791	256	29	2	2	2	W	256
83795	0	18	2	2	2	L	0
83798	0	18	2	2	2	L	256
83798	0	9	3	3	1	S	0
83801	0	17	2	2	2	L	513
83801	256	18	2	2	2	W	256
83800	1	9	3	3	1	S	0
83802	0	31	2	2	1	S	0
83802	2	2	2	2	1	E	0
83783	258	2	2	22	1	E	0
83804	0	29	2	2	2	L	512
83805	256	17	2	2	2	W	513
83806	512	17	2	2	2	W	513
83807	1	2	2	2	1	S	0
83808	513	17	2	2	2	N	513
83805	2	2	2	5	1	E	0
83809	256	29	2	2	2	W	512
83810	512	29	2	2	2	W	512
83814	256	31	2	2	1	L	0
83813	1	9	3	3	1	L	0
83816	0	31	2	2	1	E	0
83826	0	29	2	2	2	L	0
83805	0	9	3	26	1	S	0
83831	0	29	2	2	2	L	0
83833	512	31	2	2	1	L	0
83834	0	17	2	2	2	L	513
83835	256	31	2	2	1	E	0
83836	0	31	2	2	1	E	0
83837	0	19	2	2	2	L	8192
83837	256	17	2	2	2	W	513
83838	512	17	2	2	2	W	513
83840	513	17	2	2	2	N	513
83840	0	20	10	10	2	L	8192
83850	0	2	2	2	1	L	0
83861	0	2	2	2	1	L	0
83876	0	29	2	2	2	L	514
83878	256	29	2	2	2	W	514
83879	0	29	2	2	2	L	513
83879	512	29	2	2	2	W	514
83881	513	29	2	2	2	N	514
83882	256	29	2	2	2	W	513
83882	514	29	2	2	2	N	514
83883	512	29	2	2	2	W	513
83885	0	29	2	2	2	L	2
83885	513	29	2	2	2	N	513
83887	1	29	2	2	2	N	2
83884	0	9	3	6	1	S	0
83888	2	29	2	2	2	N	2
83891	0	29	2	2	2	L	257
83893	256	29	2	2	2	W	257
83894	0	29	2	2	2	L	256
83895	257	29	2	2	2	N	257
83897	0	2	2	2	1	S	0
83897	0	29	2	2	2	L	258
83897	256	29	2	2	2	W	256
83833	1	2	2	67	1	S	0
83900	0	29	2	2	2	L	512
83901	256	29	2	2	2	W	258
83900	0	2	2	5	1	S	0
83903	0	29	2	2	2	L	0
83903	257	29	2	2	2	N	258
83904	258	29	2	2	2	N	258
83905	256	29	2	2	2	W	512
83906	0	29	2	2	2	L	1
83906	512	29	2	2	2	W	512
83910	0	29	2	2	2	L	0
83911	2	31	2	2	1	L	0
83913	0	29	2	2	2	L	514
83913	1	31	2	2	1	S	0
83913	1	29	2	2	2	N	1
83914	0	31	2	2	1	S	0
83913	513	9	3	3	1	L	0
83916	0	29	2	2	2	L	514
83915	257	9	3	3	1	E	0
83916	1	9	3	3	1	E	0
83917	257	9	3	3	1	L	0
83918	0	9	3	3	1	S	0
83919	256	9	3	3	1	L	0
83921	256	29	2	2	2	W	514
83920	1	9	3	3	1	E	0
83921	0	9	3	3	1	E	0
83922	512	29	2	2	2	W	514
83923	0	29	2	2	2	L	2
83923	0	9	3	3	1	S	0
83924	513	29	2	2	2	N	514
83925	256	29	2	2	2	W	514
83925	514	29	2	2	2	N	514
83926	512	29	2	2	2	W	514
83927	0	29	2	2	2	L	513
83927	258	31	2	2	1	L	0
83928	513	29	2	2	2	N	514
83928	512	9	3	3	1	L	0
83929	1	29	2	2	2	N	2
83929	2	31	2	2	1	E	0
83929	514	29	2	2	2	N	514
83930	2	29	2	2	2	N	2
83930	256	9	3	3	1	E	0
83931	1	31	2	2	1	S	0
83932	0	31	2	2	1	S	0
83931	0	9	3	3	1	E	0
83933	0	17	2	2	2	L	256
83933	256	29	2	2	2	W	513
83934	512	29	2	2	2	W	513
83936	1	31	2	2	1	L	0
83936	513	29	2	2	2	N	513
83937	256	17	2	2	2	W	256
83938	0	31	2	2	1	S	0
83941	0	2	2	2	1	L	0
83952	2	9	3	3	1	L	0
83954	514	2	2	2	1	L	0
83954	1	9	3	3	1	S	0
83956	258	2	2	2	1	E	0
83957	0	2	2	2	1	L	0
83957	2	2	2	2	1	E	0
83959	513	31	2	2	1	L	0
83961	257	31	2	2	1	E	0
83962	0	29	2	2	2	L	256
83962	1	31	2	2	1	E	0
83963	514	2	2	2	1	L	0
83964	256	29	2	2	2	W	256
83965	258	2	2	2	1	E	0
83968	0	17	2	2	2	L	257
83970	256	17	2	2	2	W	257
83972	257	17	2	2	2	N	257
83991	256	9	3	3	1	L	0
83993	0	9	3	3	1	E	0
83995	0	29	2	2	2	L	257
83997	256	29	2	2	2	W	257
83999	257	29	2	2	2	N	257
83967	0	9	3	35	1	S	0
84001	0	17	2	2	2	L	512
83969	1	2	2	34	1	S	0
83966	2	2	2	38	1	E	0
84003	256	17	2	2	2	W	512
84004	512	17	2	2	2	W	512
84027	257	9	3	3	1	L	0
84030	0	29	2	2	2	L	512
84032	256	29	2	2	2	W	512
84033	512	29	2	2	2	W	512
84036	0	29	2	2	2	L	258
84038	256	29	2	2	2	W	258
84039	0	18	2	2	2	L	0
84040	257	29	2	2	2	N	258
84041	258	29	2	2	2	N	258
84042	0	31	2	2	1	S	0
84042	0	18	2	2	2	L	256
84029	1	9	3	17	1	E	0
84045	0	2	2	2	1	S	0
84045	0	18	2	2	2	L	512
84046	256	18	2	2	2	W	256
84005	1	2	2	43	1	S	0
84048	0	29	2	2	2	L	1
84048	0	9	3	3	1	S	0
84050	256	18	2	2	2	W	512
84051	0	29	2	2	2	L	256
84051	512	18	2	2	2	W	512
84054	1	29	2	2	2	N	1
84058	256	29	2	2	2	W	256
84063	258	9	3	3	1	L	0
84065	512	9	3	3	1	L	0
84065	2	9	3	3	1	E	0
84067	256	9	3	3	1	E	0
84068	0	9	3	3	1	E	0
84077	0	29	2	2	2	L	0
84076	1	9	3	3	1	L	0
84081	0	29	2	2	2	L	0
84081	256	31	2	2	1	L	0
84082	0	2	2	2	1	S	0
84084	0	17	2	2	2	L	2
84067	1	9	3	19	1	S	0
84087	1	17	2	2	2	N	2
84088	2	17	2	2	2	N	2
84101	0	2	2	2	1	L	0
84111	0	29	2	2	2	L	2
84113	1	29	2	2	2	N	2
84114	2	29	2	2	2	N	2
84117	0	31	2	2	1	E	0
84117	0	29	2	2	2	L	513
84118	0	2	2	2	1	L	0
84119	256	29	2	2	2	W	513
84120	0	17	2	2	2	L	513
84120	512	29	2	2	2	W	513
84122	513	29	2	2	2	N	513
84123	0	29	2	2	2	L	257
84123	256	17	2	2	2	W	513
84116	0	9	3	10	1	S	0
84124	512	17	2	2	2	W	513
84126	0	29	2	2	2	L	512
84126	513	17	2	2	2	N	513
84127	256	29	2	2	2	W	257
84129	257	29	2	2	2	N	257
84131	256	29	2	2	2	W	512
84132	0	29	2	2	2	L	0
84132	512	29	2	2	2	W	512
84142	2	9	3	3	1	L	0
84145	513	9	3	3	1	L	0
84147	257	9	3	3	1	E	0
84148	1	9	3	3	1	E	0
84152	257	31	2	2	1	L	0
84155	0	2	2	2	1	L	0
84155	512	31	2	2	1	L	0
84157	256	31	2	2	1	E	0
84158	0	31	2	2	1	E	0
84160	0	19	2	2	2	L	8192
84163	0	20	10	10	2	L	8192
84197	0	29	2	2	2	L	514
84199	256	29	2	2	2	W	514
84134	0	9	3	68	1	S	0
84200	512	29	2	2	2	W	514
84201	0	29	2	2	2	L	514
84144	1	9	3	60	1	S	0
84202	513	29	2	2	2	N	514
84203	256	29	2	2	2	W	514
84203	514	29	2	2	2	N	514
84204	0	29	2	2	2	L	256
84204	512	29	2	2	2	W	514
84206	513	29	2	2	2	N	514
84207	0	29	2	2	2	L	0
84207	256	29	2	2	2	W	256
84207	514	29	2	2	2	N	514
84210	0	17	2	2	2	L	1
84211	1	31	2	2	1	E	0
84215	1	17	2	2	2	N	1
84221	514	2	2	2	1	L	0
84223	258	2	2	2	1	E	0
84224	2	2	2	2	1	E	0
84229	256	9	3	3	1	L	0
84231	0	9	3	3	1	E	0
84236	0	29	2	2	2	L	1
84238	1	29	2	2	2	N	1
84209	0	9	3	32	1	S	0
84242	0	29	2	2	2	L	512
84244	256	29	2	2	2	W	512
84245	0	18	2	2	2	L	0
84245	512	29	2	2	2	W	512
84246	0	9	3	3	1	S	0
84248	0	18	2	2	2	L	512
84248	1	2	2	2	1	S	0
84249	0	2	2	2	1	L	0
84251	0	17	2	2	2	L	258
84252	256	18	2	2	2	W	512
84253	512	18	2	2	2	W	512
84256	256	17	2	2	2	W	258
84258	257	17	2	2	2	N	258
84259	258	17	2	2	2	N	258
84266	1	9	3	3	1	L	0
84267	512	9	3	3	1	L	0
84269	256	9	3	3	1	E	0
84270	0	9	3	3	1	E	0
84279	0	29	2	2	2	L	0
84285	0	29	2	2	2	L	258
84287	256	29	2	2	2	W	258
84250	0	31	2	40	1	S	0
84289	257	29	2	2	2	N	258
84290	258	29	2	2	2	N	258
84291	0	17	2	2	2	L	256
84293	256	17	2	2	2	W	256
84307	0	2	2	2	1	L	0
84318	0	29	2	2	2	L	256
84318	258	9	3	3	1	L	0
84320	256	29	2	2	2	W	256
84320	2	9	3	3	1	E	0
84324	0	17	2	2	2	L	513
84326	256	17	2	2	2	W	513
84327	512	17	2	2	2	W	513
84329	513	17	2	2	2	N	513
84335	514	31	2	2	1	L	0
84337	258	31	2	2	1	E	0
84347	256	9	3	3	1	L	0
84349	0	9	3	3	1	E	0
84354	0	29	2	2	2	L	513
84356	256	29	2	2	2	W	513
84357	512	29	2	2	2	W	513
84291	0	2	2	70	1	S	0
84359	513	29	2	2	2	N	513
84360	0	29	2	2	2	L	2
84322	1	9	3	41	1	S	0
84362	1	29	2	2	2	N	2
84338	2	31	2	26	1	E	0
84363	2	29	2	2	2	N	2
84366	0	17	2	2	2	L	512
84368	256	17	2	2	2	W	512
84369	512	17	2	2	2	W	512
84386	2	31	2	2	1	L	0
84387	513	9	3	3	1	L	0
84389	257	9	3	3	1	E	0
84390	1	9	3	3	1	E	0
84395	0	29	2	2	2	L	512
84397	256	29	2	2	2	W	512
84398	512	29	2	2	2	W	512
84401	0	29	2	2	2	L	0
84362	0	9	3	44	1	S	0
84404	0	29	2	2	2	L	257
84407	0	29	2	2	2	L	256
84407	256	29	2	2	2	W	257
84407	0	9	3	3	1	S	0
84409	257	29	2	2	2	N	257
84410	0	29	2	2	2	L	0
84411	256	29	2	2	2	W	256
84411	0	9	3	3	1	S	0
84413	0	17	2	2	2	L	513
84413	1	31	2	2	1	S	0
84415	0	31	2	2	1	S	0
84416	0	29	2	2	2	L	1
84416	1	31	2	2	1	S	0
84418	0	31	2	2	1	S	0
84419	256	17	2	2	2	W	513
84420	0	29	2	2	2	L	513
84420	512	17	2	2	2	W	513
84422	513	17	2	2	2	N	513
84423	1	29	2	2	2	N	1
84424	0	2	2	2	1	L	0
84426	0	29	2	2	2	L	258
84427	256	29	2	2	2	W	513
84426	512	9	3	3	1	L	0
84428	512	29	2	2	2	W	513
84428	256	9	3	3	1	E	0
84429	0	9	3	3	1	E	0
84430	513	29	2	2	2	N	513
84431	256	29	2	2	2	W	258
84431	257	9	3	3	1	L	0
84433	257	29	2	2	2	N	258
84432	0	29	4	4	2	L	514
84434	256	31	2	2	1	L	0
84433	1	9	3	3	1	E	0
84434	258	29	2	2	2	N	258
84435	0	9	3	3	1	S	0
84436	0	31	2	2	1	E	0
84437	0	29	2	2	2	L	2
84435	256	29	4	4	2	W	514
84436	512	29	4	4	2	W	514
84440	0	29	2	2	2	L	0
84438	513	29	4	4	2	N	514
84441	0	2	2	2	1	L	0
84441	1	29	2	2	2	N	2
84439	514	29	4	4	2	N	514
84442	2	29	2	2	2	N	2
84443	0	29	2	2	2	L	512
84446	1	31	2	2	1	L	0
84447	0	19	2	2	2	L	8192
84448	0	31	2	2	1	S	0
84449	256	29	2	2	2	W	512
84450	512	29	2	2	2	W	512
84453	513	31	2	2	1	L	0
84455	257	31	2	2	1	E	0
84456	1	31	2	2	1	E	0
84457	258	31	2	2	1	L	0
84458	0	31	2	2	1	S	0
84450	0	20	10	10	2	L	8192
84459	2	31	2	2	1	E	0
84461	0	17	2	2	2	L	257
84461	1	31	2	2	1	S	0
84463	514	31	2	2	1	L	0
84465	0	2	2	2	1	L	0
84464	2	9	3	3	1	L	0
84465	258	31	2	2	1	E	0
84466	2	31	2	2	1	E	0
84473	256	17	2	2	2	W	257
84473	512	31	2	2	1	L	0
84475	256	31	2	2	1	E	0
84475	257	17	2	2	2	N	257
84476	0	31	2	2	1	E	0
84488	0	29	2	2	2	L	514
84490	256	29	2	2	2	W	514
84491	512	29	2	2	2	W	514
84493	513	29	2	2	2	N	514
84494	514	29	2	2	2	N	514
84498	0	29	2	2	2	L	257
84500	256	29	2	2	2	W	257
84462	0	31	2	42	1	S	0
84502	257	29	2	2	2	N	257
84504	0	29	2	2	2	L	256
84466	1	9	3	40	1	S	0
84506	256	29	2	2	2	W	256
84507	0	18	2	2	2	L	0
84510	0	18	2	2	2	L	512
84505	0	9	3	9	1	S	0
84513	0	18	2	2	2	L	1
84507	1	31	2	8	1	S	0
84514	256	18	2	2	2	W	512
84515	0	31	2	2	1	S	0
84515	512	18	2	2	2	W	512
84516	0	29	2	2	2	L	1
84518	1	18	2	2	2	N	1
84519	0	29	2	2	2	L	513
84522	0	29	2	2	2	L	512
84522	1	29	2	2	2	N	1
84526	256	29	2	2	2	W	513
84527	512	29	2	2	2	W	513
84528	256	9	3	3	1	L	0
84529	513	29	2	2	2	N	513
84530	256	29	2	2	2	W	512
84530	0	9	3	3	1	E	0
84531	512	29	2	2	2	W	512
84530	257	9	3	3	1	L	0
84532	1	9	3	3	1	E	0
84544	0	29	2	2	2	L	0
84534	0	9	3	15	1	S	0
84548	0	29	2	2	2	L	0
84547	1	9	3	3	1	L	0
84551	0	29	2	2	2	L	258
84551	513	9	3	3	1	L	0
84554	0	17	2	2	2	L	2
84554	256	29	2	2	2	W	258
84553	512	9	3	3	1	L	0
84553	257	9	3	3	1	E	0
84554	1	9	3	3	1	E	0
84555	256	9	3	3	1	E	0
84556	257	29	2	2	2	N	258
84556	0	9	3	3	1	E	0
84557	258	29	2	2	2	N	258
84558	1	17	2	2	2	N	2
84559	2	17	2	2	2	N	2
84574	0	2	2	2	1	L	0
84579	258	9	3	3	1	L	0
84582	0	29	2	2	2	L	2
84581	2	9	3	3	1	E	0
84583	1	9	3	3	1	S	0
84584	1	29	2	2	2	N	2
84585	2	29	2	2	2	N	2
84554	0	9	3	34	1	S	0
84588	0	29	4	4	2	L	514
84591	0	2	2	2	1	L	0
84590	256	29	4	4	2	W	514
84593	0	17	2	2	2	L	256
84591	512	29	4	4	2	W	514
84593	513	29	4	4	2	N	514
84596	256	17	2	2	2	W	256
84594	514	29	4	4	2	N	514
84613	2	9	3	3	1	L	0
84621	0	29	2	2	2	L	256
84623	256	29	2	2	2	W	256
84627	0	29	2	2	2	L	257
84629	256	29	2	2	2	W	257
84627	0	9	3	5	1	S	0
84630	514	2	2	2	1	L	0
84631	257	29	2	2	2	N	257
84632	258	2	2	2	1	E	0
84633	0	17	2	2	2	L	512
84633	2	2	2	2	1	E	0
84635	256	17	2	2	2	W	512
84636	512	17	2	2	2	W	512
84650	256	9	3	3	1	L	0
84652	0	9	3	3	1	E	0
84654	257	31	2	2	1	L	0
84656	1	31	2	2	1	E	0
84662	0	29	2	2	2	L	512
84664	256	29	2	2	2	W	512
84665	512	29	2	2	2	W	512
84668	0	29	2	2	2	L	0
84668	0	9	3	3	1	S	0
84671	0	17	2	2	2	L	1
84670	1	9	3	3	1	S	0
84674	1	17	2	2	2	N	1
84693	512	9	3	3	1	L	0
84695	0	29	2	2	2	L	1
84696	0	2	2	2	1	L	0
84695	256	9	3	3	1	E	0
84697	1	29	2	2	2	N	1
84696	0	9	3	5	1	E	0
84701	0	29	2	2	2	L	0
84704	0	17	2	2	2	L	513
84705	0	31	2	2	1	S	0
84707	256	17	2	2	2	W	513
84708	512	17	2	2	2	W	513
84710	513	17	2	2	2	N	513
84711	514	31	2	2	1	L	0
84713	258	31	2	2	1	E	0
84723	0	2	2	2	1	L	0
84725	1	9	3	3	1	L	0
84735	0	29	2	2	2	L	513
84737	256	29	2	2	2	W	513
84738	512	29	2	2	2	W	513
84740	513	29	2	2	2	N	513
84741	0	29	2	2	2	L	256
84743	256	29	2	2	2	W	256
84747	0	18	2	2	2	L	0
84750	0	18	2	2	2	L	1
84740	0	9	3	13	1	S	0
84742	1	2	2	12	1	S	0
84753	0	17	2	2	2	L	258
84753	1	18	2	2	2	N	1
84714	2	31	2	41	1	E	0
84757	256	17	2	2	2	W	258
84759	257	17	2	2	2	N	258
84760	258	17	2	2	2	N	258
84766	256	31	2	2	1	L	0
84768	0	31	2	2	1	E	0
84768	513	9	3	3	1	L	0
84770	257	9	3	3	1	E	0
84771	1	9	3	3	1	E	0
84777	0	29	2	2	2	L	0
84786	0	29	2	2	2	L	258
84788	256	29	2	2	2	W	258
84790	257	29	2	2	2	N	258
84791	258	29	2	2	2	N	258
84792	0	29	2	2	2	L	512
84794	256	29	2	2	2	W	512
84791	0	9	3	6	1	S	0
84795	512	29	2	2	2	W	512
84798	0	29	2	2	2	L	0
84799	0	2	2	2	1	L	0
