time 	curr	srvc	payld	bdw	NoC	InPort	target_router
33950	514	17	2	2	2	N	514
33941	0	20	10	16	2	L	8192
33958	0	29	2	2	2	L	258
33959	256	31	2	2	1	L	0
33961	0	31	2	2	1	E	0
33961	0	19	2	2	2	L	8192
33963	513	31	2	2	1	L	0
33965	257	31	2	2	1	E	0
33970	256	29	2	2	2	W	258
33964	0	20	10	10	2	L	8192
33972	257	29	2	2	2	N	258
33973	258	29	2	2	2	N	258
33985	0	29	2	2	2	L	2
33988	0	29	2	2	2	L	514
33989	258	2	2	2	1	L	0
33991	2	2	2	2	1	E	0
33993	1	2	2	2	1	S	0
33994	0	17	2	2	2	L	512
33996	1	29	2	2	2	N	2
33997	2	29	2	2	2	N	2
34000	256	29	2	2	2	W	514
34001	512	29	2	2	2	W	514
34003	513	29	2	2	2	N	514
34004	256	17	2	2	2	W	512
34004	514	29	2	2	2	N	514
34005	512	17	2	2	2	W	512
34011	0	29	2	2	2	L	258
34013	256	29	2	2	2	W	258
34015	257	29	2	2	2	N	258
34016	258	29	2	2	2	N	258
34031	0	29	2	2	2	L	512
34032	258	2	2	2	1	L	0
34033	256	29	2	2	2	W	512
34032	514	9	3	3	1	L	0
34034	512	29	2	2	2	W	512
34034	2	2	2	2	1	E	0
34034	258	9	3	3	1	E	0
33993	0	31	2	45	1	S	0
34037	0	29	2	2	2	L	0
33966	1	31	2	73	1	E	0
34039	0	2	2	2	1	S	0
34036	1	2	2	6	1	S	0
34041	0	17	2	2	2	L	0
34037	2	9	3	7	1	E	0
34059	0	9	3	3	1	L	0
34062	512	9	3	3	1	L	0
34064	0	29	2	2	2	L	1
34064	256	9	3	3	1	E	0
34065	0	9	3	3	1	E	0
34066	1	29	2	2	2	N	1
34042	0	31	2	28	1	S	0
34072	0	29	2	2	2	L	256
34074	256	29	2	2	2	W	256
34074	2	31	2	2	1	L	0
34075	0	17	2	2	2	L	513
34078	256	17	2	2	2	W	513
34079	512	17	2	2	2	W	513
34071	0	2	2	11	1	S	0
34078	0	29	4	4	2	L	257
34081	513	17	2	2	2	N	513
34044	1	9	3	40	1	S	0
34082	256	29	4	4	2	W	257
34084	257	29	4	4	2	N	257
34093	1	9	3	3	1	L	0
34096	256	9	3	3	1	L	0
34098	0	9	3	3	1	E	0
34118	0	19	2	2	2	L	8192
34121	0	20	10	10	2	L	8192
34155	0	29	2	2	2	L	257
34157	256	29	2	2	2	W	257
34159	0	29	2	2	2	L	258
34159	257	29	2	2	2	N	257
34161	256	29	2	2	2	W	258
34162	0	29	2	2	2	L	512
34163	257	29	2	2	2	N	258
34164	258	29	2	2	2	N	258
34165	256	29	2	2	2	W	512
34166	512	29	2	2	2	W	512
34167	0	17	2	2	2	L	256
34162	1	31	2	8	1	S	0
34169	256	17	2	2	2	W	256
34177	257	31	2	2	1	L	0
34179	1	31	2	2	1	E	0
34189	512	31	2	2	1	L	0
34191	256	31	2	2	1	E	0
34192	0	31	2	2	1	E	0
34192	258	2	2	2	1	L	0
34194	0	29	2	2	2	L	0
34194	2	2	2	2	1	E	0
34160	0	9	3	39	1	S	0
34201	258	31	2	2	1	L	0
34200	0	29	4	4	2	L	513
34202	256	29	4	4	2	W	513
34203	0	9	3	4	1	S	0
34205	0	29	2	2	2	L	256
34203	512	29	4	4	2	W	513
34205	513	29	4	4	2	N	513
34208	0	31	2	2	1	S	0
34208	0	29	2	2	2	L	258
34208	256	29	2	2	2	W	256
34211	0	31	2	2	1	S	0
34211	0	29	2	2	2	L	512
34212	256	29	2	2	2	W	258
34201	1	2	2	13	1	S	0
34203	2	31	2	12	1	E	0
34214	0	2	2	2	1	S	0
34214	0	29	2	2	2	L	514
34214	257	29	2	2	2	N	258
34215	258	29	2	2	2	N	258
34216	256	29	2	2	2	W	512
34216	1	31	2	2	1	S	0
34217	0	31	2	2	1	S	0
34217	0	29	2	2	2	L	1
34217	512	29	2	2	2	W	512
34220	256	29	2	2	2	W	514
34221	512	29	2	2	2	W	514
34222	0	9	3	3	1	L	0
34223	513	29	2	2	2	N	514
34224	1	29	2	2	2	N	1
34224	514	29	2	2	2	N	514
34223	0	29	4	4	2	L	257
34228	0	29	4	4	2	L	2
34228	256	29	4	4	2	W	257
34231	258	2	2	2	1	L	0
34230	257	29	4	4	2	N	257
34232	513	31	2	2	1	L	0
34233	0	29	2	2	2	L	258
34233	2	2	2	2	1	E	0
34234	257	31	2	2	1	E	0
34235	1	2	2	2	1	S	0
34235	1	31	2	2	1	E	0
34235	513	31	2	2	1	L	0
34236	0	2	2	2	1	S	0
34236	0	29	2	2	2	L	258
34235	256	9	3	3	1	L	0
34234	1	29	4	4	2	N	2
34235	2	29	4	4	2	N	2
34237	0	9	3	3	1	E	0
34238	257	31	2	2	1	E	0
34239	0	31	2	2	1	S	0
34239	0	29	2	2	2	L	0
34240	256	29	2	2	2	W	258
34239	512	9	3	3	1	L	0
34239	1	31	2	3	1	E	0
34241	256	9	3	3	1	E	0
34242	257	29	2	2	2	N	258
34242	0	9	3	3	1	E	0
34243	258	29	2	2	2	N	258
34244	256	29	2	2	2	W	258
34243	0	31	2	4	1	S	0
34245	0	29	2	2	2	L	258
34246	257	29	2	2	2	N	258
34247	258	29	2	2	2	N	258
34247	514	31	2	2	1	L	0
34248	0	29	2	2	2	L	256
34249	258	31	2	2	1	E	0
34250	2	31	2	2	1	E	0
34251	257	31	2	2	1	L	0
34252	256	29	2	2	2	W	258
34252	1	31	2	2	1	L	0
34252	1	31	2	2	1	S	0
34253	0	31	2	2	1	S	0
34253	1	31	2	2	1	E	0
34254	257	29	2	2	2	N	258
34255	258	29	2	2	2	N	258
34256	0	31	2	2	1	S	0
34254	0	29	4	4	2	L	513
34256	256	29	2	2	2	W	256
34259	0	31	2	2	1	S	0
34259	0	17	2	2	2	L	512
34261	258	2	2	2	1	L	0
34260	256	29	4	4	2	W	513
34261	512	29	4	4	2	W	513
34263	2	2	2	2	1	E	0
34265	1	2	2	2	1	S	0
34263	513	29	4	4	2	N	513
34266	256	17	2	2	2	W	512
34267	512	17	2	2	2	W	512
34275	2	31	2	2	1	L	0
34279	256	31	2	2	1	L	0
34279	258	31	2	2	1	L	0
34279	0	9	3	3	1	L	0
34281	0	31	2	2	1	E	0
34281	2	31	2	2	1	E	0
34282	258	2	2	2	1	L	0
34293	0	29	2	2	2	L	512
34295	256	29	2	2	2	W	512
34296	512	29	2	2	2	W	512
34266	0	2	2	33	1	S	0
34277	1	31	2	23	1	S	0
34299	0	17	2	2	2	L	2
34301	1	17	2	2	2	N	2
34302	0	29	2	2	2	L	514
34285	2	2	2	19	1	E	0
34302	2	17	2	2	2	N	2
34305	0	29	2	2	2	L	1
34305	256	29	2	2	2	W	514
34306	512	29	2	2	2	W	514
34300	0	31	2	9	1	S	0
34301	1	31	2	9	1	S	0
34308	513	29	2	2	2	N	514
34309	1	29	2	2	2	N	1
34309	514	29	2	2	2	N	514
34310	0	31	2	2	1	S	0
34308	0	29	4	4	2	L	257
34312	1	2	2	2	1	S	0
34313	0	2	2	2	1	S	0
34313	0	16	2	2	2	L	1
34313	256	29	4	4	2	W	257
34315	257	29	4	4	2	N	257
34319	1	16	2	2	2	N	1
34324	512	9	3	3	1	L	0
34326	256	9	3	3	1	E	0
34327	0	9	3	3	1	E	0
34332	1	2	2	2	1	L	0
34331	514	9	3	3	1	L	0
34333	258	9	3	3	1	E	0
34334	2	9	3	3	1	E	0
34336	257	31	2	2	1	L	0
34336	1	9	3	3	1	S	0
34338	0	19	2	2	2	L	8192
34338	1	31	2	2	1	E	0
34344	257	2	2	2	1	L	0
34341	0	20	10	10	2	L	8192
34352	0	29	2	2	2	L	256
34355	0	18	2	2	2	L	256
34358	0	18	2	2	2	L	1
34360	256	29	2	2	2	W	256
34364	256	18	2	2	2	W	256
34368	1	18	2	2	2	N	1
34375	0	29	2	2	2	L	513
34377	256	29	2	2	2	W	513
34378	512	29	2	2	2	W	513
34380	513	29	2	2	2	N	513
34383	256	9	3	3	1	L	0
34395	0	29	2	2	2	L	0
34398	513	31	2	2	1	L	0
34334	0	2	2	67	1	S	0
34400	257	31	2	2	1	E	0
34401	0	29	2	2	2	L	258
34403	256	29	2	2	2	W	258
34403	0	9	3	3	1	E	0
34404	0	29	2	2	2	L	2
34405	257	29	2	2	2	N	258
34402	0	31	2	6	1	S	0
34406	258	29	2	2	2	N	258
34407	0	17	2	2	2	L	1
34346	1	2	2	63	1	E	0
34407	1	29	2	2	2	N	2
34408	2	29	2	2	2	N	2
34410	0	29	2	2	2	L	258
34411	1	17	2	2	2	N	1
34413	0	29	2	2	2	L	512
34409	0	9	3	7	1	S	0
34415	256	29	2	2	2	W	258
34416	0	29	2	2	2	L	1
34417	0	2	2	2	1	S	0
34417	257	29	2	2	2	N	258
34410	1	31	2	10	1	E	0
34418	258	29	2	2	2	N	258
34419	256	29	2	2	2	W	512
34420	0	17	2	2	2	L	1
34420	512	29	2	2	2	W	512
34421	0	31	2	2	1	S	0
34423	1	29	2	2	2	N	1
34427	1	17	2	2	2	N	1
34428	2	31	2	2	1	L	0
34428	0	9	3	3	1	L	0
34430	1	31	2	2	1	S	0
34433	0	19	2	2	2	L	8192
34437	258	2	2	2	1	L	0
34439	2	2	2	2	1	E	0
34443	512	31	2	2	1	L	0
34436	0	20	10	10	2	L	8192
34445	256	31	2	2	1	E	0
34444	1	9	3	3	1	L	0
34446	0	31	2	2	1	E	0
34446	258	2	2	2	1	L	0
34452	0	29	2	2	2	L	256
34455	256	29	2	2	2	W	256
34448	2	2	2	14	1	E	0
34470	0	29	2	2	2	L	258
34472	256	29	2	2	2	W	258
34474	257	29	2	2	2	N	258
34473	0	29	4	4	2	L	257
34475	258	29	2	2	2	N	258
34478	0	17	2	2	2	L	514
34476	256	29	4	4	2	W	257
34478	257	29	4	4	2	N	257
34482	256	17	2	2	2	W	514
34482	256	9	3	3	1	L	0
34483	512	17	2	2	2	W	514
34484	0	9	3	3	1	E	0
34485	513	17	2	2	2	N	514
34486	514	17	2	2	2	N	514
34498	257	31	2	2	1	L	0
34500	1	31	2	2	1	E	0
34513	0	29	2	2	2	L	514
34515	256	29	2	2	2	W	514
34516	512	29	2	2	2	W	514
34458	0	31	2	62	1	S	0
34518	513	29	2	2	2	N	514
34519	0	17	2	2	2	L	512
34441	1	2	2	80	1	S	0
34519	514	29	2	2	2	N	514
34521	256	17	2	2	2	W	512
34522	0	29	2	2	2	L	512
34522	512	17	2	2	2	W	512
34525	0	29	2	2	2	L	0
34525	256	29	2	2	2	W	512
34521	0	9	3	7	1	S	0
34526	512	29	2	2	2	W	512
34529	0	31	2	2	1	S	0
34528	0	29	4	4	2	L	513
34532	0	2	2	2	1	S	0
34533	0	29	2	2	2	L	256
34523	1	2	2	12	1	S	0
34535	0	2	2	2	1	S	0
34533	256	29	4	4	2	W	513
34534	512	29	4	4	2	W	513
34536	0	29	4	4	2	L	2
34536	513	29	4	4	2	N	513
34539	256	29	2	2	2	W	256
34541	0	29	2	2	2	L	1
34543	1	29	4	4	2	N	2
34544	2	29	4	4	2	N	2
34547	514	9	3	3	1	L	0
34549	1	29	2	2	2	N	1
34548	0	29	4	4	2	L	257
34549	258	9	3	3	1	E	0
34550	2	9	3	3	1	E	0
34553	0	17	2	2	2	L	1
34552	1	9	3	3	1	S	0
34553	0	9	3	3	1	S	0
34553	256	29	4	4	2	W	257
34554	512	9	3	3	1	L	0
34556	0	9	3	3	1	L	0
34556	256	9	3	3	1	E	0
34555	257	29	4	4	2	N	257
34557	513	31	2	2	1	L	0
34557	0	9	3	3	1	E	0
34558	0	19	2	2	2	L	8192
34559	1	17	2	2	2	N	1
34559	257	31	2	2	1	E	0
34560	1	31	2	2	1	E	0
34562	0	31	2	2	1	S	0
34562	256	31	2	2	1	L	0
34564	2	31	2	2	1	L	0
34566	1	31	2	2	1	S	0
34561	0	20	10	10	2	L	8192
34574	1	31	2	2	1	L	0
34574	257	31	2	2	1	L	0
34576	1	31	2	2	1	E	0
34598	0	19	2	2	2	L	8192
34601	0	20	10	10	2	L	8192
34612	0	29	2	2	2	L	257
34620	256	29	2	2	2	W	257
34622	257	29	2	2	2	N	257
34635	0	29	2	2	2	L	258
34637	256	29	2	2	2	W	258
34564	0	31	2	76	1	E	0
34639	0	29	2	2	2	L	258
34639	257	29	2	2	2	N	258
34640	258	29	2	2	2	N	258
34567	0	31	2	76	1	S	0
34641	256	29	2	2	2	W	258
34642	0	29	2	2	2	L	514
34643	257	29	2	2	2	N	258
34644	258	29	2	2	2	N	258
34645	256	29	2	2	2	W	514
34646	512	29	2	2	2	W	514
34647	0	29	2	2	2	L	0
34648	513	29	2	2	2	N	514
34649	514	29	2	2	2	N	514
34646	0	31	2	7	1	S	0
34653	0	17	2	2	2	L	512
34655	256	17	2	2	2	W	512
34656	512	17	2	2	2	W	512
34658	258	2	2	2	1	L	0
34660	2	2	2	2	1	E	0
34662	1	2	2	2	1	S	0
34672	514	31	2	2	1	L	0
34674	258	31	2	2	1	E	0
34675	0	31	2	2	1	L	0
34675	2	31	2	2	1	E	0
34682	0	29	2	2	2	L	512
34684	256	29	2	2	2	W	512
34685	512	29	2	2	2	W	512
34654	0	31	2	34	1	S	0
34688	0	29	4	4	2	L	513
34689	0	2	2	5	1	S	0
34690	256	29	4	4	2	W	513
34693	0	29	2	2	2	L	256
34691	512	29	4	4	2	W	513
34677	1	31	2	18	1	S	0
34695	0	31	2	2	1	S	0
34693	513	29	4	4	2	N	513
34696	256	29	2	2	2	W	256
34696	0	29	4	4	2	L	2
34700	1	29	4	4	2	N	2
34701	0	29	4	4	2	L	1
34701	2	29	4	4	2	N	2
34706	0	16	2	2	2	L	256
34706	1	29	4	4	2	N	1
34709	0	29	4	4	2	L	257
34712	256	16	2	2	2	W	256
34714	0	17	2	2	2	L	1
34713	512	9	3	3	1	L	0
34714	513	31	2	2	1	L	0
34715	256	9	3	3	1	E	0
34716	257	31	2	2	1	E	0
34716	0	9	3	3	1	E	0
34717	0	29	2	2	2	L	514
34717	1	31	2	2	1	E	0
34716	256	29	4	4	2	W	257
34719	0	31	2	2	1	S	0
34718	256	9	3	3	1	L	0
34718	257	29	4	4	2	N	257
34720	0	9	3	3	1	E	0
34722	1	17	2	2	2	N	1
34722	513	2	2	2	1	L	0
34724	257	2	2	2	1	E	0
34725	1	2	2	2	1	E	0
34726	0	29	2	2	2	L	512
34726	256	29	2	2	2	W	514
34727	0	2	2	2	1	S	0
34727	512	29	2	2	2	W	514
34728	2	31	2	2	1	L	0
34729	513	29	2	2	2	N	514
34730	256	29	2	2	2	W	512
34730	1	31	2	2	1	S	0
34730	514	29	2	2	2	N	514
34731	0	31	2	2	1	S	0
34731	512	29	2	2	2	W	512
34731	2	31	2	2	1	L	0
34732	0	29	4	4	2	L	513
34734	1	31	2	2	1	S	0
34735	0	31	2	2	1	S	0
34734	256	29	4	4	2	W	513
34737	0	29	2	2	2	L	0
34735	512	29	4	4	2	W	513
34736	1	9	3	3	1	L	0
34738	0	9	3	3	1	S	0
34737	513	29	4	4	2	N	513
34741	257	31	2	2	1	L	0
34742	0	18	2	2	2	L	0
34743	1	31	2	2	1	E	0
34745	0	18	2	2	2	L	256
34748	0	19	2	2	2	L	8192
34748	256	18	2	2	2	W	256
34752	514	9	3	3	1	L	0
34754	512	31	2	2	1	L	0
34754	258	9	3	3	1	E	0
34756	256	31	2	2	1	E	0
34755	2	9	3	3	1	E	0
34757	0	31	2	2	1	E	0
34757	513	31	2	2	1	L	0
34758	0	31	2	2	1	L	0
34757	1	9	3	3	1	S	0
34751	0	20	10	10	2	L	8192
34759	257	31	2	2	1	E	0
34765	0	2	2	2	1	L	0
34785	0	29	2	2	2	L	256
34787	256	29	2	2	2	W	256
34788	0	29	2	2	2	L	258
34790	0	31	2	2	1	S	0
34791	0	17	2	2	2	L	256
34791	256	29	2	2	2	W	258
34760	1	31	2	33	1	E	0
34793	257	29	2	2	2	N	258
34794	258	29	2	2	2	N	258
34795	256	17	2	2	2	W	256
34795	258	31	2	2	1	L	0
34794	0	29	4	4	2	L	2
34797	2	31	2	2	1	E	0
34799	0	17	2	2	2	L	1
34793	0	9	3	9	1	S	0
34799	1	31	2	4	1	S	0
34799	1	29	4	4	2	N	2
34802	0	29	2	2	2	L	1
34800	2	29	4	4	2	N	2
34805	0	29	2	2	2	L	512
34805	1	17	2	2	2	N	1
34806	0	31	2	2	1	S	0
34808	0	19	2	2	2	L	8192
34809	0	31	2	2	1	S	0
34809	1	29	2	2	2	N	1
34811	0	29	4	4	2	L	257
34813	256	29	2	2	2	W	512
34814	512	29	2	2	2	W	512
34814	256	9	3	3	1	L	0
34816	0	29	2	2	2	L	0
34816	0	9	3	3	1	E	0
34819	0	17	2	2	2	L	514
34822	0	19	2	2	2	L	8192
34821	256	29	4	4	2	W	257
34823	257	29	4	4	2	N	257
34831	256	17	2	2	2	W	514
34832	512	17	2	2	2	W	514
34825	0	20	10	10	2	L	8192
34834	513	17	2	2	2	N	514
34835	1	31	2	2	1	L	0
34835	514	17	2	2	2	N	514
34837	0	31	2	2	1	S	0
34836	512	9	3	3	1	L	0
34836	0	19	2	4	2	L	8192
34838	256	9	3	3	1	E	0
34841	0	20	10	15	2	L	8192
34857	0	29	4	6	2	L	0
34870	0	29	2	2	2	L	513
34873	0	29	2	2	2	L	514
34839	0	9	3	39	1	E	0
34879	0	29	4	6	2	L	513
34887	256	29	2	2	2	W	513
34888	512	29	2	2	2	W	513
34890	513	29	2	2	2	N	513
34891	256	29	2	2	2	W	514
34892	512	29	2	2	2	W	514
34886	0	29	4	9	2	L	258
34894	513	29	2	2	2	N	514
34895	514	29	2	2	2	N	514
34896	0	17	2	2	2	L	0
34895	256	29	4	4	2	W	513
34896	512	29	4	4	2	W	513
34899	0	29	2	2	2	L	2
34898	513	29	4	4	2	N	513
34903	0	13	2	2	1	L	0
34901	256	29	4	4	2	W	258
34903	257	29	4	4	2	N	258
34904	258	29	4	4	2	N	258
34906	0	9	3	3	1	L	0
34911	1	29	2	2	2	N	2
34912	2	29	2	2	2	N	2
34917	513	31	2	2	1	L	0
34918	257	31	2	2	1	L	0
34919	257	31	2	2	1	E	0
34920	1	31	2	2	1	E	0
34922	0	31	2	2	1	S	0
34923	1	31	2	2	1	E	0
34923	514	9	3	3	1	L	0
34925	0	29	2	2	2	L	256
34925	258	9	3	3	1	E	0
34927	256	29	2	2	2	W	256
34926	2	9	3	3	1	E	0
34928	1	9	3	3	1	S	0
34926	0	31	2	6	1	S	0
34930	2	31	2	2	1	L	0
34931	0	29	2	2	2	L	1
34933	1	29	2	2	2	N	1
34934	0	17	2	2	2	L	512
34937	256	17	2	2	2	W	512
34938	512	17	2	2	2	W	512
34944	258	31	2	2	1	L	0
34946	2	31	2	2	1	E	0
34950	256	31	2	2	1	L	0
34952	0	31	2	2	1	E	0
34955	1	9	3	3	1	L	0
34964	0	29	2	2	2	L	512
34966	256	29	2	2	2	W	512
34967	512	29	2	2	2	W	512
34933	0	9	3	39	1	S	0
34971	0	16	2	2	2	L	258
34935	1	31	2	38	1	S	0
34973	256	16	2	2	2	W	258
34974	0	29	2	2	2	L	0
34975	257	16	2	2	2	N	258
34976	258	16	2	2	2	N	258
34976	0	9	3	3	1	S	0
34980	0	31	2	2	1	S	0
34974	1	31	2	9	1	S	0
34980	0	29	4	4	2	L	513
34983	0	31	2	2	1	S	0
34982	256	29	4	4	2	W	513
34985	0	29	2	2	2	L	256
34983	512	29	4	4	2	W	513
34985	513	29	4	4	2	N	513
34988	0	29	2	2	2	L	514
34988	256	29	2	2	2	W	256
34991	0	17	2	2	2	L	1
34992	256	29	2	2	2	W	514
34993	512	29	2	2	2	W	514
34995	513	29	2	2	2	N	514
34995	512	9	3	3	1	L	0
34996	1	17	2	2	2	N	1
34996	514	29	2	2	2	N	514
34997	256	9	3	3	1	E	0
34998	0	9	3	3	1	E	0
35001	0	9	3	3	1	L	0
35002	0	29	2	2	2	L	257
35004	256	29	2	2	2	W	257
35006	257	29	2	2	2	N	257
35008	513	31	2	2	1	L	0
35010	257	31	2	2	1	E	0
35010	256	9	3	3	1	L	0
35011	1	31	2	2	1	E	0
35013	0	31	2	2	1	S	0
35017	0	29	2	2	2	L	1
35019	1	29	2	2	2	N	1
35019	514	31	2	2	1	L	0
35012	0	9	3	10	1	E	0
35021	258	31	2	2	1	E	0
35022	2	31	2	2	1	E	0
35024	1	31	2	2	1	S	0
35023	0	29	4	4	2	L	2
35025	0	31	2	3	1	S	0
35025	1	29	4	4	2	N	2
35028	0	29	2	2	2	L	258
35026	2	29	4	4	2	N	2
35031	0	29	2	2	2	L	512
35031	256	29	2	2	2	W	258
35033	257	29	2	2	2	N	258
35034	0	17	2	2	2	L	256
35034	258	29	2	2	2	N	258
35035	256	29	2	2	2	W	512
35036	512	29	2	2	2	W	512
35039	256	17	2	2	2	W	256
35047	2	31	2	2	1	L	0
35047	1	9	3	3	1	L	0
35049	1	31	2	2	1	S	0
35054	258	31	2	2	1	L	0
35056	2	31	2	2	1	E	0
35059	512	31	2	2	1	L	0
35061	256	31	2	2	1	E	0
35062	0	31	2	2	1	E	0
35064	0	29	2	2	2	L	0
35049	0	9	3	20	1	S	0
35070	0	29	4	4	2	L	513
35073	0	31	2	2	1	S	0
35072	256	29	4	4	2	W	513
35058	1	31	2	18	1	S	0
35075	0	29	2	2	2	L	256
35073	512	29	4	4	2	W	513
35077	0	31	2	2	1	S	0
35075	513	29	4	4	2	N	513
35078	0	29	2	2	2	L	514
35078	256	29	2	2	2	W	256
35081	0	29	2	2	2	L	512
35082	256	29	2	2	2	W	514
35083	512	29	2	2	2	W	514
35084	0	29	2	2	2	L	1
35085	513	29	2	2	2	N	514
35086	256	29	2	2	2	W	512
35086	514	29	2	2	2	N	514
35087	0	31	2	2	1	L	0
35087	512	29	2	2	2	W	512
35087	0	29	4	4	2	L	2
35090	1	29	2	2	2	N	1
35092	0	29	4	4	2	L	258
35094	1	29	4	4	2	N	2
35097	0	29	2	2	2	L	0
35095	2	29	4	4	2	N	2
35100	256	29	4	4	2	W	258
35102	257	29	4	4	2	N	258
35103	258	29	4	4	2	N	258
35105	256	9	3	3	1	L	0
35107	0	9	3	3	1	E	0
35108	514	9	3	3	1	L	0
35109	512	9	3	3	1	L	0
35110	258	9	3	3	1	E	0
35111	256	9	3	3	1	E	0
35111	2	9	3	3	1	E	0
35112	0	9	3	3	1	E	0
35113	1	31	2	2	1	L	0
35113	1	9	3	3	1	S	0
35114	0	9	3	3	1	S	0
35116	2	31	2	2	1	L	0
35117	0	17	2	2	2	L	0
35118	1	31	2	2	1	S	0
35120	0	31	2	2	1	S	0
35123	0	31	2	2	1	S	0
35123	258	31	2	2	1	L	0
35124	2	2	2	2	1	L	0
35125	2	31	2	2	1	E	0
35126	1	2	2	2	1	S	0
35126	0	9	3	3	1	L	0
35140	0	29	2	2	2	L	256
35142	256	29	2	2	2	W	256
35146	0	17	2	2	2	L	512
35148	256	17	2	2	2	W	512
35149	512	17	2	2	2	W	512
35165	256	31	2	2	1	L	0
35167	0	31	2	2	1	E	0
35170	513	31	2	2	1	L	0
35172	257	31	2	2	1	E	0
35173	1	31	2	2	1	E	0
35175	0	29	2	2	2	L	512
35177	256	29	2	2	2	W	512
35178	512	29	2	2	2	W	512
35145	0	2	2	37	1	S	0
35181	0	17	2	2	2	L	514
35129	1	31	2	54	1	S	0
35183	256	17	2	2	2	W	514
35184	512	17	2	2	2	W	514
35186	513	17	2	2	2	N	514
35187	514	17	2	2	2	N	514
35206	512	9	3	3	1	L	0
35208	256	9	3	3	1	E	0
35214	0	29	2	2	2	L	514
35216	256	29	2	2	2	W	514
35217	512	29	2	2	2	W	514
35219	513	29	2	2	2	N	514
35209	0	9	3	13	1	E	0
35220	0	29	2	2	2	L	1
35220	514	29	2	2	2	N	514
35219	0	31	2	5	1	S	0
35222	1	29	2	2	2	N	1
35223	0	29	2	2	2	L	0
35225	0	31	2	6	1	S	0
35227	0	29	4	4	2	L	2
35232	0	29	2	2	2	L	256
35230	1	29	4	4	2	N	2
35231	2	29	4	4	2	N	2
35235	0	17	2	2	2	L	512
35236	256	29	2	2	2	W	256
35238	0	29	2	2	2	L	512
35240	256	17	2	2	2	W	512
35241	0	29	2	2	2	L	513
35241	512	17	2	2	2	W	512
35244	256	29	2	2	2	W	512
35245	512	29	2	2	2	W	512
35244	1	9	3	3	1	L	0
35244	0	29	4	4	2	L	258
35246	0	9	3	3	1	S	0
35248	256	29	2	2	2	W	513
35249	512	29	2	2	2	W	513
35248	514	9	3	3	1	L	0
35251	513	29	2	2	2	N	513
35251	2	31	2	2	1	L	0
35250	258	9	3	3	1	E	0
35251	2	9	3	3	1	E	0
35253	1	31	2	2	1	S	0
35253	0	9	3	3	1	L	0
35254	0	31	2	2	1	S	0
35252	256	29	4	4	2	W	258
35255	0	17	2	2	2	L	1
35254	257	29	4	4	2	N	258
35256	1	9	3	3	1	S	0
35255	258	29	4	4	2	N	258
35258	1	17	2	2	2	N	1
35258	256	9	3	3	1	L	0
35257	0	9	3	6	1	S	0
35260	0	9	3	3	1	E	0
35267	0	19	2	2	2	L	8192
35271	512	31	2	2	1	L	0
35273	256	31	2	2	1	E	0
35274	0	31	2	2	1	E	0
35270	0	20	10	10	2	L	8192
35281	0	29	2	2	2	L	1
35283	258	31	2	2	1	L	0
35285	0	17	2	2	2	L	256
35285	2	31	2	2	1	E	0
35287	1	31	2	2	1	S	0
35289	1	29	2	2	2	N	1
35293	256	17	2	2	2	W	256
35304	0	29	2	2	2	L	2
35304	257	31	2	2	1	L	0
35306	1	31	2	2	1	E	0
35306	1	29	2	2	2	N	2
35307	2	29	2	2	2	N	2
35318	0	29	2	2	2	L	0
35317	1	9	3	3	1	L	0
35288	0	31	2	35	1	S	0
35324	0	29	4	4	2	L	2
35324	0	9	3	6	1	S	0
35326	1	29	4	4	2	N	2
35329	0	29	2	2	2	L	256
35327	2	29	4	4	2	N	2
35331	0	31	2	2	1	S	0
35332	0	29	2	2	2	L	514
35332	256	29	2	2	2	W	256
35336	256	29	2	2	2	W	514
35337	512	29	2	2	2	W	514
35338	0	29	2	2	2	L	512
35339	513	29	2	2	2	N	514
35340	256	29	2	2	2	W	512
35340	514	29	2	2	2	N	514
35341	0	31	2	2	1	L	0
35341	512	29	2	2	2	W	512
35341	0	29	4	4	2	L	258
35346	0	29	2	2	2	L	1
35344	256	29	4	4	2	W	258
35346	2	31	2	2	1	L	0
35348	1	31	2	2	1	S	0
35346	257	29	4	4	2	N	258
35349	0	31	2	2	1	S	0
35349	0	29	2	2	2	L	257
35347	258	29	4	4	2	N	258
35350	1	29	2	2	2	N	1
35352	0	29	2	2	2	L	0
35354	256	29	2	2	2	W	257
35356	257	29	2	2	2	N	257
35358	0	29	4	4	2	L	2
35359	256	9	3	3	1	L	0
35361	0	9	3	3	1	E	0
35363	514	31	2	2	1	L	0
35363	512	9	3	3	1	L	0
35362	1	29	4	4	2	N	2
35364	258	31	2	2	1	L	0
35363	2	29	4	4	2	N	2
35365	258	31	2	2	1	E	0
35365	256	9	3	3	1	E	0
35366	2	31	2	2	1	E	0
35366	0	9	3	3	1	E	0
35368	1	31	2	2	1	S	0
35369	0	31	2	2	1	S	0
35369	2	31	2	2	1	E	0
35371	0	17	2	2	2	L	0
35372	1	31	2	2	1	S	0
35373	0	31	2	2	1	S	0
35373	1	31	2	2	1	L	0
35376	0	31	2	2	1	S	0
35378	0	9	3	3	1	L	0
35384	257	9	3	3	1	L	0
35386	2	31	2	2	1	L	0
35386	1	9	3	3	1	E	0
35388	1	31	2	2	1	S	0
35392	0	29	2	2	2	L	256
35394	256	29	2	2	2	W	256
35388	0	9	3	11	1	S	0
35398	0	17	2	2	2	L	512
